beta,repeat,generation,unique_ratio,similarity
-10.0,3,65,0.45,0.4556752006986722
-10.0,3,194,0.732,0.502126817500529
-10.0,3,265,0.496,0.6941514301964982
-10.0,3,190,0.628,0.5657698208967845
-10.0,3,378,0.434,0.6512281930463483
-10.0,3,60,0.39,0.5944756816987461
-10.0,3,215,0.66,0.6237772102704833
-10.0,3,140,0.772,0.3601598034404192
-10.0,3,211,0.584,0.6558096603913649
-10.0,3,328,0.422,0.7652270988279365
-10.0,3,253,0.58,0.6648495078575005
-10.0,3,68,0.456,0.5587390664675208
-10.0,3,295,0.438,0.7057975225706341
-10.0,3,366,0.43,0.7353030376041776
-10.0,3,203,0.624,0.6128293997587747
-10.0,3,291,0.444,0.7225291976678445
-10.0,3,63,0.478,0.5649294631594415
-10.0,3,316,0.444,0.6320284699992079
-10.0,3,33,0.35,0.565429433991071
-10.0,3,241,0.594,0.5538037234617257
-10.0,3,312,0.46,0.7553989246920224
-10.0,3,358,0.416,0.684725153463668
-10.0,3,429,0.4,0.7984560048355345
-10.0,3,283,0.404,0.6576011817653524
-10.0,3,354,0.428,0.6971907907205457
-10.0,3,5,0.314,0.11710261379195638
-10.0,3,396,0.424,0.6925657287873414
-10.0,3,2,0.038,0.3728158291170769
-10.0,3,304,0.422,0.7862772999604692
-10.0,3,392,0.424,0.7750092738917069
-10.0,3,300,0.426,0.7299982627033162
-10.0,3,346,0.4,0.667479791860093
-10.0,3,417,0.358,0.783817060221829
-10.0,3,36,0.364,0.5173014835755948
-10.0,3,342,0.384,0.8080246162822602
-10.0,3,459,0.406,0.8008719136993208
-10.0,3,384,0.424,0.7783703428782162
-10.0,3,455,0.4,0.6772542367015303
-10.0,3,31,0.348,0.45645942929465566
-10.0,3,380,0.408,0.7888832715791158
-10.0,3,409,0.392,0.6609568075174078
-10.0,3,497,0.348,0.8072899127593764
-10.0,3,405,0.428,0.7603979800544001
-10.0,3,109,0.548,0.46960613094633036
-10.0,3,330,0.406,0.6162002053711082
-10.0,3,401,0.418,0.7752475835287247
-10.0,3,447,0.368,0.76107166143949
-10.0,3,39,0.39,0.41728456880705894
-10.0,3,372,0.404,0.6308769735458309
-10.0,3,443,0.412,0.8085154709533913
-10.0,3,489,0.37,0.7016986899246389
-10.0,3,87,0.498,0.5195338904285677
-10.0,3,485,0.388,0.8256337518664769
-10.0,3,189,0.628,0.5464988608969366
-10.0,3,481,0.4,0.6362635123518295
-10.0,3,82,0.516,0.5159147652906703
-10.0,3,435,0.402,0.7782380952454837
-10.0,3,139,0.79,0.2995471758616999
-10.0,3,431,0.416,0.6263473711491473
-10.0,3,135,0.822,0.39092751686811367
-10.0,3,473,0.374,0.8133668592609846
-10.0,3,177,0.716,0.5334872248467382
-10.0,3,127,0.624,0.41872508412152504
-10.0,3,123,0.544,0.5195266562363261
-10.0,3,169,0.68,0.5202338107495175
-10.0,3,55,0.436,0.43792768099201734
-10.0,3,461,0.416,0.6789763270045849
-10.0,3,165,0.65,0.5746068702879135
-10.0,3,161,0.716,0.5964555844640875
-10.0,3,278,0.494,0.7299569593389126
-10.0,3,50,0.418,0.5818099191676379
-10.0,3,115,0.532,0.5350538964806989
-10.0,3,111,0.544,0.473263189480588
-10.0,3,228,0.484,0.6740318282718135
-10.0,3,153,0.784,0.49939886297288244
-10.0,3,224,0.528,0.6463664617521736
-10.0,3,58,0.432,0.5463631868737495
-10.0,3,195,0.68,0.4710302729360486
-10.0,3,266,0.47,0.7247544219317285
-10.0,3,191,0.622,0.543377266898662
-10.0,3,216,0.684,0.5670312817196144
-10.0,3,23,0.332,0.36392180394502893
-10.0,3,141,0.788,0.34162394453744516
-10.0,3,212,0.584,0.6248829126364066
-10.0,3,258,0.526,0.66446638504374
-10.0,3,329,0.44,0.7032285644490673
-10.0,3,183,0.72,0.5048706416522594
-10.0,3,254,0.568,0.6410642741828815
-10.0,3,4,0.374,0.06991923942895795
-10.0,3,296,0.422,0.6911875303500508
-10.0,3,1,0.002,1.0
-10.0,3,367,0.412,0.6696821637271007
-10.0,3,204,0.61,0.6543402980450924
-10.0,3,292,0.418,0.710706538517417
-10.0,3,200,0.638,0.4934688652179394
-10.0,3,317,0.43,0.6299390532429369
-10.0,3,26,0.362,0.35913796813517435
-10.0,3,242,0.574,0.6092157317622611
-10.0,3,359,0.386,0.71033594506313
-10.0,3,74,0.448,0.5412058682158642
-10.0,3,284,0.422,0.7495891451615316
-10.0,3,355,0.444,0.6624914280111913
-10.0,3,280,0.474,0.6304262033737368
-10.0,3,397,0.416,0.7027570912002146
-10.0,3,305,0.448,0.7847518493285289
-10.0,3,230,0.496,0.6623653820181181
-10.0,3,301,0.436,0.7881338507438903
-10.0,3,347,0.398,0.6965573612760358
-10.0,3,418,0.372,0.6647816658298445
-10.0,3,29,0.352,0.5313039546771589
-10.0,3,272,0.492,0.7037750676747694
-10.0,3,343,0.43,0.7297923981871279
-10.0,3,77,0.472,0.4339891959789316
-10.0,3,385,0.41,0.8257299886757274
-10.0,3,381,0.388,0.6770807751568669
-10.0,3,498,0.35,0.8103947037643968
-10.0,3,72,0.504,0.49350810440338827
-10.0,3,335,0.434,0.678232430155572
-10.0,3,406,0.408,0.801499488634056
-10.0,3,331,0.418,0.6592764523331623
-10.0,3,448,0.4,0.7013497663194188
-10.0,3,373,0.392,0.7836843689484165
-10.0,3,444,0.434,0.8207032891152798
-10.0,3,486,0.4,0.6149916680321159
-10.0,3,436,0.406,0.6547885909374115
-10.0,3,45,0.416,0.5509638918182972
-10.0,3,361,0.38,0.7066551581909973
-10.0,3,432,0.392,0.6512941599598112
-10.0,3,478,0.374,0.7755719628805294
-10.0,3,474,0.398,0.7227548396991046
-10.0,3,178,0.67,0.5965107923591778
-10.0,3,40,0.398,0.4927972000921538
-10.0,3,470,0.378,0.6700863377698661
-10.0,3,424,0.362,0.7182457925997652
-10.0,3,128,0.67,0.32387211970456964
-10.0,3,420,0.388,0.7225026238086939
-10.0,3,124,0.572,0.47393587427928596
-10.0,3,48,0.396,0.5681420079368709
-10.0,3,462,0.432,0.6250620626460944
-10.0,3,166,0.678,0.4806540503239611
-10.0,3,96,0.532,0.5092358449738807
-10.0,3,116,0.518,0.47021379388378065
-10.0,3,13,0.246,0.22882192578178318
-10.0,3,91,0.5,0.4745708006700449
-10.0,3,112,0.546,0.4720882836466382
-10.0,3,158,0.718,0.5064640251024205
-10.0,3,229,0.508,0.6397368835292554
-10.0,3,450,0.41,0.7022461129355545
-10.0,3,154,0.812,0.45696238118326105
-10.0,3,150,0.72,0.4793375932166052
-10.0,3,196,0.68,0.5032875672438903
-10.0,3,267,0.49,0.6575255506680497
-10.0,3,104,0.498,0.4679387767008845
-10.0,3,99,0.518,0.5296317464625634
-10.0,3,192,0.638,0.5515470442218807
-10.0,3,100,0.544,0.5077725488986183
-10.0,3,217,0.646,0.5738300475876158
-10.0,3,16,0.278,0.2543419937220051
-10.0,3,94,0.522,0.4867112003760156
-10.0,3,142,0.742,0.32502294910126256
-10.0,3,213,0.594,0.639900986928736
-10.0,3,259,0.556,0.6113278056635524
-10.0,3,64,0.416,0.479582079041534
-10.0,3,184,0.748,0.4755286261981566
-10.0,3,255,0.602,0.6280471785817721
-10.0,3,180,0.678,0.5331250257292083
-10.0,3,297,0.384,0.7196164232416357
-10.0,3,205,0.586,0.6750886989351625
-10.0,3,293,0.44,0.6913877291629184
-10.0,3,130,0.776,0.34213889135815634
-10.0,3,201,0.62,0.521190631202162
-10.0,3,247,0.556,0.6445322331052328
-10.0,3,318,0.436,0.7084213605605065
-10.0,3,172,0.708,0.570419949339688
-10.0,3,243,0.582,0.596649796677928
-10.0,3,67,0.476,0.5250092106137724
-10.0,3,285,0.438,0.6628526923597222
-10.0,3,356,0.436,0.7140130474896926
-10.0,3,281,0.414,0.6989520551060256
-10.0,3,398,0.398,0.7254276316905798
-10.0,3,62,0.472,0.4752032394962849
-10.0,3,306,0.466,0.7005920643708548
-10.0,3,32,0.344,0.44033943466538966
-10.0,3,231,0.532,0.6969728527041492
-10.0,3,302,0.404,0.7412916749776076
-10.0,3,348,0.438,0.7238636526698398
-10.0,3,419,0.406,0.7402456935133849
-10.0,3,273,0.496,0.7244393958914993
-10.0,3,344,0.442,0.7076331068912156
-10.0,3,386,0.424,0.7383645336363719
-10.0,3,499,0.356,0.7835343364972478
-10.0,3,336,0.42,0.732813513447627
-10.0,3,407,0.412,0.7147647755881981
-10.0,3,35,0.34,0.5347894202294038
-10.0,3,261,0.58,0.5685358795392654
-10.0,3,332,0.44,0.7295416070355539
-10.0,3,449,0.39,0.7414421429178626
-10.0,3,374,0.412,0.7227404415597434
-10.0,3,445,0.424,0.6989577440502661
-10.0,3,30,0.34,0.46326650175749284
-10.0,3,370,0.362,0.7115167300039285
-10.0,3,487,0.36,0.729824704686992
-10.0,3,324,0.436,0.6434314447391729
-10.0,3,320,0.428,0.6709131799685067
-10.0,3,437,0.4,0.7551228570034534
-10.0,3,38,0.392,0.5317911792606855
-10.0,3,362,0.388,0.7059401745512182
-10.0,3,433,0.43,0.7114809736592439
-10.0,3,479,0.404,0.706579691969004
-10.0,3,86,0.492,0.4360977758836622
-10.0,3,475,0.368,0.7231865278352574
-10.0,3,179,0.696,0.6140410095589832
-10.0,3,81,0.47,0.4818896340043819
-10.0,3,425,0.388,0.7389258036407925
-10.0,3,129,0.74,0.3034940845536422
-10.0,3,350,0.412,0.6995555555827705
-10.0,3,421,0.382,0.6845106526357106
-10.0,3,467,0.394,0.7890089616906713
-10.0,3,463,0.42,0.6719130414647374
-10.0,3,167,0.68,0.49521081536307066
-10.0,3,89,0.508,0.49251537680264185
-10.0,3,413,0.424,0.6873986868857895
-10.0,3,117,0.538,0.46174960239358087
-10.0,3,84,0.498,0.49078210095947594
-10.0,3,113,0.536,0.5057130104840175
-10.0,3,159,0.686,0.4879542966277994
-10.0,3,54,0.414,0.5902978685124506
-10.0,3,451,0.374,0.7021665838958531
-10.0,3,155,0.748,0.4798161351272319
-10.0,3,493,0.354,0.7510813640913165
-10.0,3,197,0.626,0.5311044565153428
-10.0,3,105,0.512,0.5205149501954907
-10.0,3,193,0.684,0.5118494383633482
-10.0,3,101,0.518,0.45124354006441675
-10.0,3,147,0.734,0.43058729124786
-10.0,3,218,0.702,0.5518999770088288
-10.0,3,143,0.762,0.3783069070082155
-10.0,3,57,0.42,0.557783878448364
-10.0,3,185,0.7,0.504732250791926
-10.0,3,256,0.56,0.6274285367112341
-10.0,3,181,0.624,0.5636802142660259
-10.0,3,298,0.446,0.7033917708925893
-10.0,3,52,0.436,0.5406360004938269
-10.0,3,206,0.564,0.6343604324474191
-10.0,3,22,0.326,0.27572075291665016
-10.0,3,131,0.812,0.4077294954757883
-10.0,3,202,0.63,0.5191772221271708
-10.0,3,248,0.572,0.6465377653595793
-10.0,3,319,0.4,0.714727430769239
-10.0,3,173,0.732,0.5101535220698955
-10.0,3,244,0.582,0.595932140775796
-10.0,3,286,0.438,0.715439193254085
-10.0,3,282,0.428,0.7353788142305573
-10.0,3,399,0.402,0.7164096028774867
-10.0,3,236,0.556,0.5642162212274529
-10.0,3,307,0.458,0.6964319404977326
-10.0,3,25,0.352,0.4892408013035156
-10.0,3,232,0.522,0.6970786211521871
-10.0,3,349,0.426,0.7411531484279374
-10.0,3,274,0.45,0.7285251252070998
-10.0,3,345,0.412,0.7314344464881163
-10.0,3,20,0.326,0.25973228135252513
-10.0,3,270,0.532,0.6246584323613926
-10.0,3,387,0.408,0.7079943803178007
-10.0,3,9,0.266,0.16421877149224992
-10.0,3,220,0.626,0.6049131537290587
-10.0,3,337,0.442,0.7381768757263469
-10.0,3,408,0.386,0.7108138461116041
-10.0,3,28,0.34,0.4624490212728457
-10.0,3,262,0.538,0.5799933858848688
-10.0,3,333,0.45,0.6958571859505918
-10.0,3,379,0.432,0.6794477425851306
-10.0,3,76,0.474,0.5283162783381412
-10.0,3,375,0.424,0.7431374877253282
-10.0,3,488,0.35,0.7454689985339059
-10.0,3,71,0.476,0.5365027439032963
-10.0,3,325,0.42,0.6738066326802302
-10.0,3,250,0.522,0.6724987652644298
-10.0,3,321,0.418,0.7074762145905665
-10.0,3,438,0.398,0.7142896224028584
-10.0,3,363,0.416,0.7179105905309844
-10.0,3,434,0.42,0.7316514197929139
-10.0,3,79,0.5,0.4843277740823635
-10.0,3,476,0.396,0.7322752710899603
-10.0,3,313,0.46,0.7507696796845504
-10.0,3,426,0.408,0.7097486371170065
-10.0,3,44,0.37,0.5559854405976974
-10.0,3,351,0.448,0.6450428573360993
-10.0,3,422,0.39,0.6836608262855037
-10.0,3,468,0.408,0.6989009057009594
-10.0,3,393,0.41,0.7250397440562698
-10.0,3,464,0.41,0.747167059239776
-10.0,3,168,0.694,0.5008809074192271
-10.0,3,414,0.398,0.7192205295458791
-10.0,3,118,0.52,0.47318554012834135
-10.0,3,410,0.382,0.7368730306379481
-10.0,3,456,0.396,0.773369020732388
-10.0,3,47,0.424,0.5052729672052166
-10.0,3,452,0.388,0.7124934912886278
-10.0,3,156,0.752,0.4765402708651098
-10.0,3,95,0.514,0.442558291355283
-10.0,3,494,0.376,0.7193077180321358
-10.0,3,198,0.612,0.5742393536783369
-10.0,3,42,0.386,0.5048935940892254
-10.0,3,402,0.396,0.7312382612602127
-10.0,3,490,0.396,0.7053754181852375
-10.0,3,106,0.532,0.510399004961357
-10.0,3,12,0.244,0.20232043001266403
-10.0,3,90,0.494,0.47788195674928424
-10.0,3,102,0.5,0.46242460895054016
-10.0,3,148,0.702,0.44125922904373327
-10.0,3,219,0.662,0.5827249014646297
-10.0,3,440,0.436,0.75696350146579
-10.0,3,144,0.742,0.3636943372335669
-10.0,3,482,0.422,0.7024215984102553
-10.0,3,186,0.722,0.49526100303471654
-10.0,3,257,0.582,0.6760447322938516
-10.0,3,98,0.514,0.45795460959095646
-10.0,3,182,0.668,0.546959552481626
-10.0,3,299,0.44,0.7122807760134258
-10.0,3,136,0.836,0.37531097724883095
-10.0,3,207,0.578,0.6306986524881728
-10.0,3,15,0.236,0.26149499571735707
-10.0,3,93,0.544,0.427170588525245
-10.0,3,132,0.818,0.4322271514875077
-10.0,3,249,0.546,0.6740354542047934
-10.0,3,174,0.772,0.5336557448318422
-10.0,3,245,0.63,0.6446626681942259
-10.0,3,10,0.234,0.17371772120444245
-10.0,3,170,0.688,0.5592054411229006
-10.0,3,287,0.466,0.7351242484762677
-10.0,3,8,0.276,0.11498462368375242
-10.0,3,120,0.522,0.4642774058496553
-10.0,3,237,0.566,0.5730005569331313
-10.0,3,308,0.468,0.7084619982510327
-10.0,3,18,0.288,0.21346486716815366
-10.0,3,162,0.704,0.534613806669592
-10.0,3,233,0.536,0.6671373929766549
-10.0,3,279,0.48,0.7264157629064992
-10.0,3,66,0.474,0.5119018207957934
-10.0,3,275,0.436,0.7695517947072406
-10.0,3,271,0.526,0.7358842479315636
-10.0,3,388,0.4,0.762299038618964
-10.0,3,61,0.44,0.5407755215030189
-10.0,3,225,0.532,0.7136064255565233
-10.0,3,221,0.616,0.6165887271265494
-50.0,4,338,0.016,0.9828571428571428
-50.0,4,263,0.018,0.9825
-50.0,4,334,0.012,1.0
-50.0,4,69,0.036,0.9613611463427639
-50.0,4,376,0.012,1.0
-50.0,4,326,0.016,0.9866666666666667
-50.0,4,34,0.082,0.8409231924251732
-50.0,4,251,0.02,0.9672640870074711
-50.0,4,322,0.014,0.9644079511470817
-50.0,4,368,0.01,0.9830769230769232
-50.0,4,439,0.014,0.9684728234728235
-50.0,4,364,0.012,0.9748025711662075
-50.0,4,360,0.016,0.9636666666666666
-50.0,4,477,0.008,0.9803333333333333
-50.0,4,314,0.016,0.951372957301811
-50.0,4,310,0.016,1.0
-50.0,4,427,0.008,1.0
-50.0,4,37,0.056,0.8655543108977387
-50.0,4,352,0.01,1.0
-50.0,4,423,0.01,1.0
-50.0,4,469,0.01,0.9486075036075037
-50.0,4,85,0.048,0.9360055488843367
-50.0,4,394,0.016,0.9355016616380252
-50.0,4,465,0.018,1.0
-50.0,4,390,0.01,1.0
-50.0,4,80,0.042,0.9173008225206312
-50.0,4,415,0.01,1.0
-50.0,4,119,0.042,0.9491454814248933
-50.0,4,340,0.022,0.9298917748917748
-50.0,4,411,0.016,0.9655555555555555
-50.0,4,457,0.006,1.0
-50.0,4,382,0.014,1.0
-50.0,4,453,0.006,1.0
-50.0,4,157,0.018,0.9341175390266301
-50.0,4,88,0.04,0.9116028337030415
-50.0,4,495,0.012,0.9655555555555555
-50.0,4,199,0.018,0.9645658214801072
-50.0,4,403,0.018,0.9660606060606061
-50.0,4,491,0.016,0.9866666666666667
-50.0,4,107,0.026,0.9324233066836297
-50.0,4,83,0.034,0.9029675137696528
-50.0,4,103,0.032,0.9619145826905527
-50.0,4,149,0.026,0.9403709582929396
-50.0,4,53,0.052,0.9112364505666946
-50.0,4,441,0.014,0.9616926844199571
-50.0,4,145,0.026,1.0
-50.0,4,483,0.016,0.9815
-50.0,4,187,0.022,0.9631118566861742
-50.0,4,7,0.19,0.11483832789870747
-50.0,4,137,0.03,0.9830769230769232
-50.0,4,208,0.026,0.9562373737373737
-50.0,4,500,0.012,0.9825
-50.0,4,133,0.032,0.9638142026323844
-50.0,4,56,0.052,0.914365603729436
-50.0,4,471,0.014,1.0
-50.0,4,175,0.024,0.9671925226288862
-50.0,4,246,0.012,0.9825
-50.0,4,171,0.02,0.9825
-50.0,4,288,0.022,0.9271412385013533
-50.0,4,51,0.062,0.8684128979133645
-50.0,4,125,0.034,0.9295633045194323
-50.0,4,21,0.102,0.7408427823753211
-50.0,4,121,0.022,1.0
-50.0,4,238,0.028,0.9329062049062049
-50.0,4,309,0.014,1.0
-50.0,4,163,0.018,1.0
-50.0,4,234,0.024,0.9643931341385887
-50.0,4,59,0.04,0.9635720884054215
-50.0,4,276,0.022,0.9695286195286194
-50.0,4,389,0.012,0.9648035914702583
-50.0,4,226,0.022,0.9414255791334839
-50.0,4,24,0.104,0.714550296013958
-50.0,4,151,0.046,0.9486771582214272
-50.0,4,222,0.014,1.0
-50.0,4,268,0.016,0.9563720538720537
-50.0,4,339,0.01,0.9828571428571428
-50.0,4,264,0.012,1.0
-50.0,4,260,0.016,0.9818181818181818
-50.0,4,377,0.016,0.9825
-50.0,4,214,0.014,0.9649918644177017
-50.0,4,210,0.024,0.9339954684391477
-50.0,4,327,0.008,1.0
-50.0,4,27,0.086,0.8274177680263419
-50.0,4,252,0.032,0.9499903520252355
-50.0,4,323,0.012,0.9634100261878039
-50.0,4,369,0.018,0.9406208841663388
-50.0,4,75,0.042,0.9001835233747404
-50.0,4,294,0.02,0.9825
-50.0,4,365,0.014,0.981
-50.0,4,290,0.018,0.9353080808080809
-50.0,4,70,0.042,0.9197009051554507
-50.0,4,315,0.02,0.967971705854059
-50.0,4,240,0.03,0.9655555555555555
-50.0,4,311,0.016,0.9501997245179062
-50.0,4,357,0.018,0.9828571428571428
-50.0,4,428,0.012,1.0
-50.0,4,353,0.016,1.0
-50.0,4,78,0.038,0.8974243229801163
-50.0,4,395,0.01,0.9815789473684212
-50.0,4,466,0.012,0.9626767676767677
-50.0,4,303,0.014,1.0
-50.0,4,391,0.022,0.967018759018759
-50.0,4,73,0.046,0.851388899342966
-50.0,4,416,0.016,1.0
-50.0,4,43,0.062,0.9226484256067706
-50.0,4,341,0.014,0.963272197475096
-50.0,4,412,0.014,0.948042969376303
-50.0,4,458,0.018,0.9872727272727273
-50.0,4,383,0.008,0.9830769230769232
-50.0,4,454,0.014,1.0
-50.0,4,6,0.222,0.09206874809682296
-50.0,4,496,0.018,0.9669147757383052
-50.0,4,3,0.284,0.08725269500541613
-50.0,4,404,0.008,1.0
-50.0,4,492,0.012,0.9678013468013468
-50.0,4,108,0.022,0.985
-50.0,4,400,0.016,0.9866666666666667
-50.0,4,446,0.01,1.0
-50.0,4,46,0.072,0.8709877700446756
-50.0,4,371,0.02,0.9456241167401043
-50.0,4,442,0.006,1.0
-50.0,4,146,0.03,0.9202258319875877
-50.0,4,484,0.022,0.9433080808080808
-50.0,4,188,0.026,0.9295192638549542
-50.0,4,41,0.064,0.816551222918963
-50.0,4,480,0.014,1.0
-50.0,4,11,0.154,0.16745611388347573
-50.0,4,138,0.032,0.911466194437923
-50.0,4,209,0.012,1.0
-50.0,4,430,0.02,1.0
-50.0,4,134,0.032,0.9439150360285625
-50.0,4,49,0.048,0.9825
-50.0,4,472,0.02,0.965344568681467
-50.0,4,176,0.032,0.9488227053140095
-50.0,4,19,0.114,0.6767923301951184
-50.0,4,97,0.032,0.9520123728123728
-50.0,4,289,0.018,0.9626767676767677
-50.0,4,126,0.032,0.9171552028218694
-50.0,4,14,0.144,0.4092494578277769
-50.0,4,92,0.034,0.9535064613540548
-50.0,4,122,0.022,0.9299410349998586
-50.0,4,239,0.034,0.9559452242482546
-50.0,4,460,0.016,0.9866666666666667
-50.0,4,164,0.03,0.9672891516793956
-50.0,4,235,0.024,0.9825
-50.0,4,160,0.034,0.9646949494949495
-50.0,4,277,0.016,0.965428507295174
-50.0,4,114,0.02,0.9430526890526891
-50.0,4,110,0.026,0.9654539519122853
-50.0,4,227,0.012,0.9875
-50.0,4,17,0.11,0.6270853968084974
-50.0,4,152,0.026,0.9435506591182216
-50.0,4,223,0.016,0.9651594375123786
-50.0,4,269,0.012,0.9748025711662075
-50.0,4,65,0.058,0.8153679899285018
-50.0,4,194,0.016,0.9692760942760943
-50.0,4,265,0.01,1.0
-50.0,4,190,0.016,0.9866666666666667
-50.0,4,378,0.02,0.9435276730186526
-50.0,4,60,0.044,0.8662665352180553
-50.0,4,215,0.026,0.9437492721703247
-50.0,4,140,0.018,1.0
-50.0,4,211,0.022,0.9473562289562291
-50.0,4,328,0.01,0.9805714285714285
-50.0,4,253,0.02,0.9628809837505491
-50.0,4,68,0.07,0.8423243027598011
-50.0,4,295,0.024,0.9646161616161617
-50.0,4,366,0.02,0.9481441519572833
-50.0,4,203,0.018,0.9641996891996892
-50.0,4,291,0.024,1.0
-50.0,4,63,0.042,0.9116004226579084
-50.0,4,316,0.014,0.9808
-50.0,4,33,0.086,0.8167639159724365
-50.0,4,241,0.026,0.9456620364994061
-50.0,4,312,0.016,0.9454865830017345
-50.0,4,358,0.02,0.9511978879706152
-50.0,4,429,0.01,1.0
-50.0,4,283,0.016,0.9674012855831038
-50.0,4,354,0.016,1.0
-50.0,4,5,0.252,0.0625474420404992
-50.0,4,396,0.014,0.9631649615539218
-50.0,4,2,0.038,0.2928071625344353
-50.0,4,304,0.018,0.9467235996326906
-50.0,4,392,0.014,0.9811111111111112
-50.0,4,300,0.022,0.9825
-50.0,4,346,0.012,0.9663888888888889
-50.0,4,417,0.01,0.9809230769230767
-50.0,4,36,0.072,0.7988637647382489
-50.0,4,342,0.012,0.9446839307939253
-50.0,4,459,0.016,0.9568699986881803
-50.0,4,384,0.01,1.0
-50.0,4,455,0.01,0.9803846153846155
-50.0,4,31,0.078,0.803455616305753
-50.0,4,380,0.01,0.9748025711662075
-50.0,4,409,0.012,0.9453722760961714
-50.0,4,497,0.008,0.9805825242718449
-50.0,4,405,0.012,0.9825
-50.0,4,109,0.032,0.9463404668495194
-50.0,4,330,0.014,0.9672664630804165
-50.0,4,401,0.012,0.984
-50.0,4,447,0.012,0.9806060606060606
-50.0,4,39,0.054,0.8306826027697404
-50.0,4,372,0.018,0.9528258340985614
-50.0,4,443,0.008,0.9818181818181818
-50.0,4,489,0.01,0.9655555555555555
-50.0,4,87,0.024,0.9438135446114171
-50.0,4,485,0.006,1.0
-50.0,4,189,0.02,0.9497418222241524
-50.0,4,481,0.016,0.9740511172329354
-50.0,4,82,0.044,0.9010838971739386
-50.0,4,435,0.012,0.9866666666666667
-50.0,4,139,0.026,0.9866666666666667
-50.0,4,431,0.014,0.96713468013468
-50.0,4,135,0.02,0.9515932339265673
-50.0,4,473,0.016,0.9807407407407408
-50.0,4,177,0.022,0.9678013468013468
-50.0,4,127,0.028,0.9016448908202509
-50.0,4,123,0.024,0.980952380952381
-50.0,4,169,0.026,0.9333487365233396
-50.0,4,55,0.048,0.9470229276895943
-50.0,4,461,0.014,0.9638978015448603
-50.0,4,165,0.014,0.9866666666666667
-50.0,4,161,0.02,0.9195224652427193
-50.0,4,278,0.01,0.9660398428731763
-50.0,4,50,0.062,0.8342127334875135
-50.0,4,115,0.028,0.9352671131119026
-50.0,4,111,0.034,0.8940475085654301
-50.0,4,228,0.018,1.0
-50.0,4,153,0.03,0.9866666666666667
-50.0,4,224,0.034,0.9434899835214414
-50.0,4,58,0.042,0.9064187951715506
-50.0,4,195,0.022,0.9687472180258103
-50.0,4,266,0.016,1.0
-50.0,4,191,0.022,0.9088617282293173
-50.0,4,216,0.02,0.9825
-50.0,4,23,0.096,0.7792607682823807
-50.0,4,141,0.036,0.8928238646527281
-50.0,4,212,0.012,1.0
-50.0,4,258,0.02,0.963722374117111
-50.0,4,329,0.01,0.9872727272727273
-50.0,4,183,0.024,0.9506427915518825
-50.0,4,254,0.02,0.9268219350795108
-50.0,4,4,0.302,0.09019208684810118
-50.0,4,296,0.02,0.9613697955161369
-50.0,4,1,0.002,1.0
-50.0,4,367,0.018,0.9671654753116428
